Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
busuk  (129)_original,Busuk,0.05547738693467337,0.08479583848892705,0.05417085427135678,0.08449281583798389,0.9722613065326634,0.9576020807555364,0.9729145728643217,0.957753592081008,0.05547738693467337,0.08479583848892705,0.05417085427135678,0.08449281583798389,0.5435561512885231,0.5914887057282612,0.5405484655317276,0.5909624918870815,0.7441664452917855,0.7258508180857546,0.7453297189464914,0.7261025424398888,0.8626508246630183,0.8519687893847724,0.8633248050105425,0.8521165075503988,0.7272952802406676,0.5685649139028801,0.7337176740031157,0.5701066712087663
busuk  (129)_flipY,Busuk,0.05592964824120603,0.0852503724653418,0.05442211055276382,0.08530087624049898,0.972035175879397,0.9573748137673292,0.9727889447236182,0.9573495618797505,0.05592964824120603,0.0852503724653418,0.05442211055276382,0.08530087624049898,0.5455076379692276,0.5932938918735697,0.542045425190986,0.5933812301528139,0.7431456756142524,0.7248443861594301,0.7444868538673266,0.7248024958661903,0.8620589745569919,0.8513779337987508,0.8628365163038283,0.8513533319757375,0.7259060018971141,0.5676363913664774,0.7332939802826366,0.567380251787903
busuk  (129)_flipX,Busuk,0.05582914572864322,0.08504835736471301,0.054623115577889444,0.08545238756597055,0.9720854271356784,0.9574758213176435,0.9726884422110553,0.9572738062170147,0.05582914572864322,0.08504835736471301,0.054623115577889444,0.08545238756597055,0.5460231985797774,0.593769384215855,0.5432527179839102,0.5944691416936394,0.7427325711471932,0.7245012624831076,0.7438053925405925,0.7241661197321391,0.861819337881898,0.8511763991577231,0.862441529925706,0.8509795060588352,0.7270704821724983,0.5697753583521343,0.7329663493442896,0.5677315358264913
busuk  (129)_rot15,Busuk,0.06090452261306532,0.09292694628923512,0.06045226130653266,0.09201787833640565,0.9695477386934673,0.9535365268553825,0.9697738693467337,0.9539910608317972,0.06090452261306532,0.09292694628923512,0.06045226130653266,0.09201787833640565,0.5870576582204707,0.6458740118321282,0.586039803613394,0.6443089935956787,0.7180570099239919,0.6937527771951162,0.7184543862528724,0.6944937177348369,0.8473824460796859,0.8329182295970693,0.8476168864840249,0.8333628967831703,0.7290095167390872,0.5813265941855488,0.7310218223078567,0.5854223122859075
busuk  (130)_original,Busuk,0.025376884422110554,0.04383727683644353,0.027889447236180906,0.04201914093078458,0.9873115577889447,0.9780813615817783,0.9860552763819096,0.9789904295346077,0.025376884422110554,0.04383727683644353,0.027889447236180906,0.04201914093078458,0.2915182935753097,0.3168375319087656,0.29810794633960025,0.3133473112993109,0.881760939117699,0.8732402379220975,0.8793822113077954,0.8749022751918826,0.9390212665950112,0.93447324088071,0.937753811673296,0.9353621091277338,0.7286073593112581,0.4833202395971837,0.7017368008272243,0.5047493540839365
busuk  (130)_flipY,Busuk,0.025376884422110554,0.041867629605313,0.027738693467336685,0.04378677306128633,0.9873115577889449,0.9790661851973436,0.9861306532663316,0.9781066134693569,0.025376884422110554,0.041867629605313,0.027738693467336685,0.04378677306128633,0.29184448854459594,0.3134232843843108,0.2980498293823068,0.3171182060088845,0.8815797214716801,0.8748570180653201,0.8793433612787556,0.8731022576956997,0.9389247688029537,0.9353379165121662,0.937733097037081,0.9343994101537627,0.7291323087259894,0.5076033054677954,0.7039228404292003,0.4850326487823627
busuk  (130)_flipX,Busuk,0.025376884422110554,0.04201914093078458,0.027889447236180906,0.04383727683644353,0.9873115577889447,0.9789904295346077,0.9860552763819096,0.9780813615817783,0.025376884422110554,0.04201914093078458,0.027889447236180906,0.04383727683644353,0.2915182935753097,0.3133473112993109,0.29810794633960025,0.3168375319087656,0.881760939117699,0.8749022751918826,0.8793822113077954,0.8732402379220975,0.9390212665950112,0.9353621091277338,0.937753811673296,0.93447324088071,0.7286073593112581,0.5047493540839365,0.7017368008272243,0.4833202395971837
busuk  (130)_rot15,Busuk,0.03050251256281407,0.049468447766470545,0.03273869346733668,0.046842251458296506,0.984748743718593,0.9752657761167648,0.9836306532663317,0.9765788742708518,0.03050251256281407,0.049468447766470545,0.03273869346733668,0.046842251458296506,0.3445523084225919,0.3809744059264866,0.35033225854691724,0.37568210901139454,0.8543624428676044,0.8407370888696463,0.8522456639352541,0.8431103543750784,0.9243172847391768,0.9169171657623421,0.9231715246557674,0.9182104085530062,0.7371955812010677,0.5592681156502541,0.7179825266510208,0.5826658267132321
busuk  (14)_original,Busuk,0.05085427135678392,0.0749981061084316,0.04542713567839196,0.07656372313830459,0.9745728643216081,0.9625009469457843,0.9772864321608039,0.9617181384308477,0.05085427135678392,0.0749981061084316,0.04542713567839196,0.07656372313830459,0.49167760682573175,0.528597367730694,0.478882516473744,0.5313443848187891,0.7755219363147395,0.7617557922530214,0.780426539733845,0.7604274630040957,0.8806372330958643,0.8727862236842544,0.8834175342010396,0.8720249210911898,0.7113995459674626,0.5558847455541226,0.7421988039076939,0.5466136527003702
busuk  (14)_flipY,Busuk,0.050804020100502514,0.07636170803767584,0.04527638190954774,0.07489709855811721,0.9745979899497488,0.9618191459811622,0.9773618090452262,0.9625514507209414,0.050804020100502514,0.07636170803767584,0.04527638190954774,0.07489709855811721,0.49124864005312124,0.5306436407305223,0.4782072152541996,0.5280714217110765,0.775769302542865,0.7608041147289241,0.7807658430342669,0.7620471891264756,0.8807776691894867,0.8722408582088574,0.8836095534987537,0.8729531425720831,0.7113534655069588,0.5472588990628152,0.7427591220789017,0.5559424254696793
busuk  (14)_flipX,Busuk,0.05075376884422111,0.0765132193631474,0.04537688442211056,0.0750486098835888,0.9746231155778894,0.9617433903184264,0.9773115577889449,0.9624756950582056,0.05075376884422111,0.0765132193631474,0.04537688442211056,0.0750486098835888,0.49201120203617227,0.5318837568885613,0.4793171523185488,0.5293111525882293,0.7752483838791949,0.7601004427385182,0.7801083848892706,0.7613430733262226,0.880481904345112,0.871837394666298,0.8832374453618181,0.8725497540692007,0.7125634094678959,0.5479027221907741,0.743014612623277,0.5565567294887723
busuk  (14)_rot15,Busuk,0.0564321608040201,0.07772530996692004,0.04914572864321608,0.08075553647635161,0.9717839195979899,0.9611373450165401,0.975427135678392,0.9596222317618242,0.0564321608040201,0.07772530996692004,0.04914572864321608,0.08075553647635161,0.534648391230393,0.5730992600956928,0.5175546694995115,0.5785793301308295,0.7507172975429914,0.7353631705320445,0.7573519974243075,0.7328131768847423,0.8664394367426909,0.8575331891723168,0.8702597298647728,0.8560450787690694,0.7121324087096601,0.5971795547791278,0.7491509975672652,0.5814750539907896
busuk  (145)_original,Busuk,0.06984924623115578,0.10454281457538951,0.06849246231155778,0.1053508749779046,0.9650753768844221,0.9477285927123054,0.9657537688442211,0.9473245625110477,0.06984924623115578,0.10454281457538951,0.06849246231155778,0.1053508749779046,0.6557914347781162,0.713633178555765,0.6528146368607921,0.7149787888532056,0.6757221395924345,0.6530206261563792,0.6768912237064721,0.65238217253313,0.8220231989381045,0.8080969163141134,0.8227339932848722,0.8077017844063055,0.7306316331783824,0.5873838089069714,0.7358639683612485,0.5841945050144648
busuk  (145)_flipY,Busuk,0.06989949748743719,0.10519936365243301,0.06844221105527638,0.10469432590086108,0.9650502512562814,0.9474003181737835,0.9657788944723619,0.9476528370495695,0.06989949748743719,0.10519936365243301,0.06844221105527638,0.10469432590086108,0.6549797866778115,0.713710524299858,0.6517849949059138,0.7128706273053272,0.6763418070250751,0.6531761802324695,0.6775974899623747,0.6535752137470003,0.8224000285901473,0.8081931577491048,0.8231631004620984,0.8084399877214142,0.7297469656638087,0.5836843700358711,0.7353812848555769,0.5856830048412678
busuk  (145)_flipX,Busuk,0.06964824120603015,0.10519936365243301,0.06864321608040201,0.10489634100148987,0.9651758793969849,0.9474003181737835,0.965678391959799,0.9475518294992551,0.06964824120603015,0.10519936365243301,0.06864321608040201,0.10489634100148987,0.6547710390568083,0.7140853666593041,0.6525666778784485,0.7135815638389267,0.6763136701093408,0.6529276110092594,0.6771797088457363,0.6531669699028266,0.8223829218249494,0.8080393622895232,0.8229092956369713,0.8081874596297735,0.7309725391868279,0.5840934918860932,0.7348546093284322,0.585291494309849
busuk  (145)_rot15,Busuk,0.07653266331658291,0.11062851948183126,0.07419597989949749,0.11274967803843337,0.9617336683417085,0.9446857402590843,0.9629020100502513,0.9436251609807833,0.07653266331658291,0.11062851948183126,0.07419597989949749,0.11274967803843337,0.6961609509790018,0.7572564082634383,0.6911347991998219,0.7607649287902956,0.6511561362086815,0.6256767653010606,0.6531573505088256,0.624029427319487,0.8069424615229276,0.7909973231946241,0.8081815083932727,0.7899553324837342,0.7248693603328598,0.5990752635230535,0.7332535575905328,0.5913880510455224
busuk  (146)_original,Busuk,0.04251256281407035,0.05807934143077196,0.036934673366834175,0.06742253983485265,0.9787437185929648,0.9709603292846141,0.9815326633165831,0.9662887300825737,0.04251256281407035,0.05807934143077196,0.036934673366834175,0.06742253983485265,0.4221863870084833,0.4422900269907971,0.40851990576199787,0.4593701665565818,0.8145472437564708,0.8083953673595233,0.8196819853034015,0.8002247579321926,0.9025227109366671,0.8991080954810291,0.905362902544279,0.8945528256800671,0.706298489037143,0.575748887244634,0.7448337936670213,0.5074997951926837
busuk  (146)_flipY,Busuk,0.042613065326633164,0.06742253983485265,0.03688442211055276,0.05812984520592914,0.9786934673366834,0.9662887300825735,0.9815577889447236,0.9709350773970354,0.042613065326633164,0.06742253983485265,0.03688442211055276,0.05812984520592914,0.4225627416519931,0.4595266949223711,0.4085286409903026,0.4425388817628272,0.8143705866013484,0.8001386868788009,0.8196438170753263,0.8082646615336073,0.9024248370924575,0.8945047159623033,0.9053418233326715,0.8990354061624087,0.705776346504912,0.5078092461823364,0.7453299980360913,0.5756467733002764
busuk  (146)_flipX,Busuk,0.04271356783919598,0.06757405116032424,0.03708542713567839,0.05812984520592914,0.9786432160804021,0.9662129744198379,0.9814572864321607,0.9709350773970354,0.04271356783919598,0.06757405116032424,0.03708542713567839,0.05812984520592914,0.42328472309784393,0.46033570392280776,0.40951430680215223,0.44306785813409744,0.8139822542360041,0.7997064607237809,0.8191612749678039,0.8079634931916231,0.9022096509326445,0.8942630825007711,0.9050752869059037,0.8988678952947552,0.7056847516557407,0.5077853613113205,0.7444651137905137,0.5765776912326831
busuk  (146)_rot15,Busuk,0.049648241206030154,0.06681649453296634,0.041105527638190954,0.07095780409585617,0.9751758793969849,0.9665917527335168,0.9794472361809045,0.964521097952072,0.049648241206030154,0.06681649453296634,0.041105527638190954,0.07095780409585617,0.47979096083966927,0.5104457504575874,0.45918278005803953,0.518203274175814,0.782456064240802,0.7706291962535886,0.790264297618747,0.7670584527111307,0.8845654663397176,0.8778548833683097,0.8889681083248976,0.8758187327929968,0.7085697699641166,0.5999461541249179,0.7586568432401976,0.575150677661005
busuk  (15)_original,Busuk,0.035175879396984924,0.053129971465367035,0.034673366834170855,0.05722077725309967,0.9824120603015074,0.9734350142673165,0.9826633165829146,0.9713896113734501,0.035175879396984924,0.053129971465367035,0.034673366834170855,0.05722077725309967,0.3805947630641595,0.4066044203473426,0.3793235350241039,0.41439554046776805,0.8356886189742683,0.8273990933096182,0.8361560314133482,0.8237597110034237,0.9141600620100773,0.909614804908989,0.914415677585062,0.9076120928036513,0.7301901355731618,0.5655544085584638,0.7340445622078309,0.5321037499018436
busuk  (15)_flipY,Busuk,0.0350251256281407,0.05722077725309967,0.03462311557788945,0.05287745258958107,0.9824874371859297,0.9713896113734501,0.9826884422110552,0.9735612737052095,0.0350251256281407,0.05722077725309967,0.03462311557788945,0.05287745258958107,0.3798556379123218,0.41399090206110595,0.3788377474162006,0.4057119737640804,0.8360448511401227,0.8239792183335429,0.8364188618974268,0.8278443506399761,0.91435488249373,0.9077330104901677,0.9145593812855602,0.9098595224758469,0.7309004962081702,0.5312624039145519,0.7339891562229975,0.5668417801399257
busuk  (15)_flipX,Busuk,0.03492462311557789,0.05727128102825686,0.034522613065326634,0.052927956364738266,0.982537688442211,0.9713643594858715,0.9827386934673367,0.973536021817631,0.03492462311557789,0.05727128102825686,0.034522613065326634,0.052927956364738266,0.37888365148329883,0.4132736050193939,0.37786530283402237,0.4050141492319243,0.8365706358425292,0.8243737027971411,0.8369447274058736,0.8282383963949899,0.9146423540611539,0.9079502755091499,0.9148468327571964,0.9100760387984016,0.7307784489418523,0.5291546546105745,0.7338774020475576,0.5648625026736174
busuk  (15)_rot15,Busuk,0.040904522613065326,0.05908941693391582,0.03884422110552764,0.062018635893033004,0.9795477386934673,0.9704552915330422,0.9805778894472362,0.9689906820534835,0.040904522613065326,0.05908941693391582,0.03884422110552764,0.062018635893033004,0.4290155086267112,0.46311779101870215,0.4239155358616014,0.4688054678844751,0.8094021375722835,0.7966118588308392,0.8112981326229136,0.7940373918761645,0.899667792894846,0.8925311528629346,0.9007208960732029,0.8910877576738244,0.7297650585399909,0.6001806372990083,0.7433764008002616,0.580360532139472
busuk  (157)_original,Busuk,0.03160804020100502,0.047625059973233,0.030502512562814072,0.05232191106285195,0.9841959798994975,0.9761874700133835,0.9847487437185931,0.973839044468574,0.03160804020100502,0.047625059973233,0.030502512562814072,0.05232191106285195,0.34141996945154707,0.36228047502771765,0.3385808340019919,0.37119191946946967,0.856812165096841,0.8504259134381885,0.8578490278023283,0.8461984983883846,0.925641488426724,0.9221854007943243,0.9262013969986918,0.9198904817359426,0.719236458917026,0.5430209951383482,0.7290564873809774,0.49795307631318
busuk  (157)_flipY,Busuk,0.031708542713567836,0.052422918613166336,0.030502512562814072,0.0476755637483902,0.984145728643216,0.9737885406934168,0.9847487437185931,0.976162218125805,0.031708542713567836,0.052422918613166336,0.030502512562814072,0.0476755637483902,0.34167577572453756,0.3713766878003656,0.3385808340019919,0.3623796750072259,0.856718026059948,0.8461080708567238,0.8578490278023283,0.8503802227043042,0.9255906363290134,0.9198413291740721,0.9262013969986918,0.9221606273878235,0.7183437290566669,0.4969838737578,0.7290564873809774,0.5425363938606582
busuk  (157)_flipX,Busuk,0.03185929648241206,0.05252392616348072,0.03055276381909548,0.04772606752354738,0.9840703517587941,0.9737380369182597,0.9847236180904524,0.9761369662382263,0.03185929648241206,0.05252392616348072,0.03055276381909548,0.04772606752354738,0.34358642561021335,0.3733037731082459,0.3402315323422579,0.3641827665232992,0.8556926857907629,0.8451195099286387,0.8569176750587106,0.8494363832702075,0.9250365861903856,0.9193038180757429,0.9256984795594679,0.9216487309545908,0.7192098978789193,0.5003209541493449,0.7307249493854621,0.5459647131453181
busuk  (157)_rot15,Busuk,0.03758793969849246,0.05307946769020985,0.034170854271356785,0.05787732633014318,0.9812060301507538,0.9734602661548952,0.9829145728643216,0.9710613368349286,0.03758793969849246,0.05307946769020985,0.034170854271356785,0.05787732633014318,0.39438351113352965,0.4225463601578323,0.3856239405859665,0.43194453029279983,0.8287576184944825,0.8184559639763782,0.8320153645109972,0.8141904603492949,0.9103612571361341,0.9046855608311533,0.9121487622701667,0.9023250303240484,0.7217095397258221,0.595683578796774,0.746847735638396,0.5591373751675575
busuk  (158)_original,Busuk,0.05994974874371859,0.08934117825307442,0.05341708542713568,0.08848261407540214,0.9700251256281407,0.9553294108734628,0.9732914572864322,0.955758692962299,0.05994974874371859,0.08934117825307442,0.05341708542713568,0.08848261407540214,0.5759931421280617,0.6240109347511422,0.5608897938585407,0.6225213988063099,0.7250449976010707,0.7066781204635886,0.7308370735587485,0.70738401150323,0.8514957413875132,0.8406414934224866,0.8548900944324648,0.8410612412323076,0.7257549816960998,0.5785048852137049,0.7556391831877236,0.5825554318227311
busuk  (158)_flipY,Busuk,0.05964824120603015,0.08812908764930179,0.05321608040201005,0.08929067447791722,0.9701758793969849,0.9559354561753491,0.973391959798995,0.9553546627610413,0.05964824120603015,0.08812908764930179,0.05321608040201005,0.08929067447791722,0.574435750245391,0.6209374797480534,0.5595434759386146,0.6229534118485949,0.7259139453549153,0.708288742107525,0.7316201446933157,0.7073332437377325,0.8520058364558986,0.841598919977637,0.8553479670247166,0.8410310599126126,0.7263788503186738,0.5830161169113585,0.7558847535699035,0.5775200542689294
busuk  (158)_flipX,Busuk,0.05964824120603015,0.0880280800989874,0.05316582914572864,0.08903815560213126,0.9701758793969848,0.9559859599505063,0.9734170854271356,0.9554809221989343,0.05964824120603015,0.0880280800989874,0.05316582914572864,0.08903815560213126,0.5749306099053326,0.6213055425371979,0.5599118378454728,0.6230625565763481,0.7255743971111839,0.7080267030003926,0.7313255018812655,0.7071954777643643,0.8518065491126398,0.8414432262490397,0.8551757140385042,0.8409491529006758,0.7268043774401779,0.5841733178291154,0.75649455040582,0.5794019273280153
busuk  (158)_rot15,Busuk,0.06552763819095478,0.09487134163278706,0.06042713567839196,0.09330572460291407,0.9672361809045226,0.9525643291836065,0.969786432160804,0.953347137698543,0.06552763819095478,0.09487134163278706,0.06042713567839196,0.09330572460291407,0.6135979915740251,0.6668734319152854,0.6020407930572707,0.6641490272748384,0.7026910886088734,0.6807501392767443,0.7072404393197141,0.6820211430870872,0.8382667168681299,0.8250758385001613,0.8409758850999915,0.8258457138516172,0.7224288973278936,0.5934882537775249,0.743935306746256,0.6001967255011857
busuk  (159)_original,Busuk,0.035628140703517594,0.05610969419964142,0.033819095477386936,0.05600868664932704,0.9821859296482414,0.9719451529001792,0.9830904522613066,0.9719956566753365,0.035628140703517594,0.05610969419964142,0.033819095477386936,0.05600868664932704,0.3796430601418522,0.4099781201521587,0.3750660560612988,0.40978894478557915,0.8365224148380093,0.8260189046249966,0.8382058268730588,0.8261085873723164,0.9146159931020282,0.9088558216928561,0.9155358140854233,0.9089051586234487,0.724066996778037,0.5363590003734485,0.7380776993393781,0.5371936376365027
busuk  (159)_flipY,Busuk,0.035628140703517594,0.05600868664932704,0.033819095477386936,0.05610969419964142,0.9821859296482414,0.9719956566753365,0.9830904522613066,0.9719451529001792,0.035628140703517594,0.05600868664932704,0.033819095477386936,0.05610969419964142,0.3796430601418522,0.40978894478557915,0.3750660560612988,0.4099781201521587,0.8365224148380093,0.8261085873723164,0.8382058268730588,0.8260189046249966,0.9146159931020282,0.9089051586234487,0.9155358140854233,0.9088558216928561,0.724066996778037,0.5371936376365027,0.7380776993393781,0.5363590003734485
busuk  (159)_flipX,Busuk,0.035628140703517594,0.05600868664932704,0.033819095477386936,0.05610969419964142,0.9821859296482414,0.9719956566753365,0.9830904522613066,0.9719451529001792,0.035628140703517594,0.05600868664932704,0.033819095477386936,0.05610969419964142,0.3796430601418522,0.40978894478557915,0.3750660560612988,0.4099781201521587,0.8365224148380093,0.8261085873723164,0.8382058268730588,0.8260189046249966,0.9146159931020282,0.9089051586234487,0.9155358140854233,0.9088558216928561,0.724066996778037,0.5371936376365027,0.7380776993393781,0.5363590003734485
busuk  (159)_rot15,Busuk,0.04020100502512563,0.06095805661473195,0.03984924623115578,0.060857049064417565,0.9798994974874372,0.969520971692634,0.980075376884422,0.9695714754677911,0.04020100502512563,0.06095805661473195,0.03984924623115578,0.060857049064417565,0.42728803452825237,0.46698587637797695,0.4265527224242804,0.46679046192936857,0.8100485959950507,0.7948403931014858,0.8102882793363804,0.7949290964063841,0.900026997370107,0.8915382174093749,0.9001601409395888,0.8915879633588512,0.7344128339459369,0.5878913352213944,0.7368825930254055,0.5885741996203647
busuk  (16)_original,Busuk,0.041608040201005024,0.06191762834271863,0.0371859296482412,0.0649478548521502,0.9791959798994975,0.9690411858286407,0.9814070351758793,0.9675260725739249,0.041608040201005024,0.06191762834271863,0.0371859296482412,0.0649478548521502,0.4221664752085467,0.45191071207681466,0.4112627988980694,0.4574293950068032,0.814063807732128,0.803684708427334,0.8181374826393274,0.8010389130682112,0.9022548463334116,0.896484639258997,0.9045095260080611,0.8950077726300544,0.71512928581227,0.5520728048015208,0.7454054003636229,0.5301514086254127
busuk  (16)_flipY,Busuk,0.04155778894472362,0.064897351076993,0.037135678391959796,0.061867124567561424,0.9792211055276381,0.9675513244615035,0.98143216080402,0.9690664377162194,0.04155778894472362,0.064897351076993,0.037135678391959796,0.061867124567561424,0.4219084678157886,0.45718494159425604,0.4109998886003937,0.45166460675161674,0.8141944433221384,0.8011687822870587,0.818268562662559,0.8038148837219381,0.9023272373823913,0.8950803216958011,0.9045819822783112,0.8965572395123125,0.7153085056671941,0.5302247582268595,0.7456021592358604,0.5521597889711308
busuk  (16)_flipX,Busuk,0.041407035175879396,0.0642408019999495,0.03653266331658291,0.061008560389889145,0.9792964824120604,0.9678795990000253,0.9817336683417086,0.9694957198050556,0.041407035175879396,0.0642408019999495,0.03653266331658291,0.061008560389889145,0.4193434032606098,0.45353742202735803,0.4072943010244111,0.4476242503965997,0.8156870798717204,0.8031167032407324,0.8201815446579632,0.8059441086500427,0.9031539624403585,0.8961677874375603,0.9056387495342518,0.8977438992552624,0.7136847408936042,0.5302983448477478,0.7473893284340414,0.5539311325283643
busuk  (16)_rot15,Busuk,0.04726130653266332,0.06691750208328072,0.04183417085427136,0.07080629277038458,0.9763693467336684,0.9665412489583597,0.9790829145728643,0.9645968536148077,0.04726130653266332,0.06691750208328072,0.04183417085427136,0.07080629277038458,0.4699275712619011,0.5059676764361621,0.4566321892522917,0.5131989045028278,0.7873715698467211,0.77335017147043,0.7924381009949245,0.7699969597941455,0.8873396023207355,0.8794033042185081,0.8901899241144693,0.8774947064194436,0.7180125673490734,0.5924889557354771,0.7502106884656804,0.568807181842369
busuk  (160)_original,Busuk,0.05201005025125628,0.07323047397792985,0.045175879396984926,0.07737178354081968,0.9739949748743718,0.963384763011035,0.9774120603015076,0.9613141082295901,0.05201005025125628,0.07323047397792985,0.045175879396984926,0.07737178354081968,0.5008659610996125,0.5326283008459355,0.4847165302611238,0.5400211983099239,0.7702529367945253,0.7589600133965788,0.7764229224009496,0.755442394402944,0.8776405510199067,0.8711831112898016,0.8811486380860777,0.8691618919412792,0.7117631513038997,0.5771234201665115,0.7496377517122761,0.5532090204793765
busuk  (160)_flipY,Busuk,0.051959798994974875,0.0773212797656625,0.045175879396984926,0.07328097775308705,0.9740201005025125,0.9613393601171689,0.9774120603015076,0.9633595111234564,0.051959798994974875,0.0773212797656625,0.045175879396984926,0.07328097775308705,0.5007512612470371,0.5399328778149171,0.4847165302611238,0.5327203142944141,0.7702979634352668,0.7554850855944139,0.7764229224009496,0.7589169090028378,0.8776662027418322,0.8691864504203997,0.8811486380860777,0.8711583719409679,0.7120416410127847,0.5535006594999513,0.7496377517122761,0.5768317811459369
busuk  (160)_flipX,Busuk,0.05206030150753769,0.07752329486629125,0.04527638190954774,0.07328097775308705,0.9739698492462312,0.9612383525668544,0.9773618090452262,0.9633595111234564,0.05206030150753769,0.07752329486629125,0.04527638190954774,0.07328097775308705,0.5011663915189353,0.540491918923472,0.48514507226086373,0.5329237616236877,0.7700874068836647,0.7551918675702074,0.7762110022474181,0.7587944251369343,0.8775462420201369,0.8690177602156399,0.8810283776629548,0.8710880696789127,0.711677218111701,0.5526505115364403,0.7492482369871067,0.5771308744230454
busuk  (160)_rot15,Busuk,0.05698492462311558,0.0800989873993081,0.0492964824120603,0.08328072523421126,0.9715075376884423,0.959950506300346,0.9753517587939697,0.9583596373828944,0.05698492462311558,0.0800989873993081,0.0492964824120603,0.08328072523421126,0.5434513184220645,0.5854875679001164,0.5253546818013309,0.5911823573069621,0.7451939105073105,0.7283191724015576,0.752181790863867,0.7256572659797962,0.8632461471140839,0.8534161777243021,0.8672841465539809,0.8518551907336106,0.716589422090069,0.5954549357829848,0.7546851271598832,0.5793853651362811
busuk  (162)_original,Busuk,0.02899497487437186,0.047372541097447034,0.027788944723618092,0.04742304487260423,0.9855025125628141,0.9763137294512765,0.9861055276381909,0.9762884775636979,0.02899497487437186,0.047372541097447034,0.027788944723618092,0.04742304487260423,0.30918986112152835,0.3328561635121323,0.3060792220231906,0.3329483253151767,0.8737761950455797,0.8653924376680596,0.8749137420772203,0.8653467214278622,0.934759966539849,0.9302647137605831,0.9353682387579879,0.9302401418063306,0.7043427013719408,0.4705747003044851,0.7166404053010108,0.4700102810084345
busuk  (162)_flipY,Busuk,0.029195979899497487,0.0475745561980758,0.027889447236180906,0.0475745561980758,0.9854020100502513,0.9762127219009621,0.9860552763819096,0.9762127219009621,0.029195979899497487,0.0475745561980758,0.027889447236180906,0.0475745561980758,0.310915944528004,0.3346196656055068,0.30754807646586835,0.3346196656055068,0.8729113545112498,0.8645234579874529,0.8741433031994142,0.8645234579874529,0.9342972516877323,0.9297975360192416,0.934956310850627,0.9297975360192416,0.7043297487800205,0.47236305515564414,0.7175611197468355,0.47236305515564414
busuk  (162)_flipX,Busuk,0.029346733668341708,0.04772606752354738,0.027939698492462313,0.047827075073861774,0.9853266331658291,0.9761369662382264,0.9860301507537689,0.9760864624630691,0.029346733668341708,0.04772606752354738,0.027939698492462313,0.047827075073861774,0.3113807853851649,0.3349890024088781,0.30775930338507307,0.3351729539898031,0.8727244109997223,0.8643406631690238,0.8740508421504507,0.864249307207568,0.9341972013444069,0.9296992326387195,0.9349068628213458,0.9296500993425257,0.7029384746564468,0.4709509622011344,0.7171811505290827,0.46983128169785643
busuk  (162)_rot15,Busuk,0.03457286432160804,0.05191788086159441,0.03256281407035176,0.054089543193353705,0.982713567839196,0.9740410595692028,0.983718592964824,0.9729552284033232,0.03457286432160804,0.05191788086159441,0.03256281407035176,0.054089543193353705,0.36463662537819796,0.3962895091013013,0.3594774385568572,0.40047541340779136,0.8448538572258276,0.8328419696224646,0.8467726686194793,0.8309005196204122,0.9191593209154916,0.9126017585028338,0.9202025150038873,0.9115374482819739,0.7160772540619169,0.5597777611199352,0.7324883706594435,0.5413637958749521
busuk  (163)_original,Busuk,0.04778894472361809,0.07782631751723441,0.047839195979899496,0.07055377389459862,0.976105527638191,0.9610868412413828,0.9760804020100503,0.9647231130527006,0.04778894472361809,0.07782631751723441,0.047839195979899496,0.07055377389459862,0.4859067674001851,0.5350655915051515,0.486025789611815,0.5220598640259908,0.7773958561652484,0.7584562267296621,0.7773504103431732,0.7646496696647744,0.8817005478989158,0.8708939239251025,0.8816747758347027,0.874442490770419,0.7301568643152248,0.5415897718619446,0.7298731175900041,0.5844262889624507
busuk  (163)_flipY,Busuk,0.04809045226130653,0.07085679654554178,0.04798994974874372,0.07812934016817759,0.9759547738693467,0.9645716017272292,0.9760050251256283,0.9609353299159114,0.04809045226130653,0.07085679654554178,0.04798994974874372,0.07812934016817759,0.4879838123737166,0.5241211436615536,0.4877459836892671,0.5371201348211014,0.7762354460745939,0.7634871582323111,0.7763262922653469,0.7572981227880938,0.881042249880557,0.8737775221601384,0.8810938044642845,0.8702287761204486,0.72980887300834,0.5848479391578796,0.7303735357606738,0.5422378915732284
busuk  (163)_flipX,Busuk,0.04748743718592965,0.07055377389459862,0.04763819095477387,0.07873538547006388,0.9762562814070351,0.9647231130527006,0.9761809045226131,0.9606323072649681,0.04748743718592965,0.07055377389459862,0.04763819095477387,0.07873538547006388,0.4865531247994843,0.5235585149116793,0.48691163433273316,0.5381606159705651,0.7767808262417616,0.763747330277328,0.7766444130198733,0.7567871446162122,0.8813517040556293,0.8739263872188138,0.88127431201634,0.8699351381661808,0.733196849522342,0.5866233578072401,0.7323498553938416,0.5386870542745077
